127.0.0.1 - - [30/May/2021:21:51:14 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [30/May/2021:21:59:40 +0530] "GET /FlightSearchWebSpring/signup HTTP/1.1" 200 4127
0:0:0:0:0:0:0:1 - - [30/May/2021:21:59:40 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:21:59:51 +0530] "GET /FlightSearchWebSpring/login HTTP/1.1" 200 4015
0:0:0:0:0:0:0:1 - - [30/May/2021:21:59:51 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:21:59:56 +0530] "GET /FlightSearchWebSpring/forgotpassword HTTP/1.1" 200 4379
0:0:0:0:0:0:0:1 - - [30/May/2021:21:59:56 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:01:33 +0530] "GET /FlightSearchWebSpring/forgotpassword HTTP/1.1" 200 5059
0:0:0:0:0:0:0:1 - - [30/May/2021:22:01:33 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:01:44 +0530] "GET /FlightSearchWebSpring/login HTTP/1.1" 200 4015
0:0:0:0:0:0:0:1 - - [30/May/2021:22:01:44 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:01:46 +0530] "GET /FlightSearchWebSpring/forgotpassword HTTP/1.1" 200 5059
0:0:0:0:0:0:0:1 - - [30/May/2021:22:01:46 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:01:59 +0530] "GET /FlightSearchWebSpring/login HTTP/1.1" 200 4015
0:0:0:0:0:0:0:1 - - [30/May/2021:22:01:59 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:02:02 +0530] "GET /FlightSearchWebSpring/signup HTTP/1.1" 200 4127
0:0:0:0:0:0:0:1 - - [30/May/2021:22:02:02 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:02:06 +0530] "GET /FlightSearchWebSpring/login HTTP/1.1" 200 4015
0:0:0:0:0:0:0:1 - - [30/May/2021:22:02:06 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:02:12 +0530] "GET /FlightSearchWebSpring/forgotpassword HTTP/1.1" 200 5059
0:0:0:0:0:0:0:1 - - [30/May/2021:22:02:12 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:02:31 +0530] "GET /FlightSearchWebSpring/login HTTP/1.1" 200 4015
0:0:0:0:0:0:0:1 - - [30/May/2021:22:02:31 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:02:46 +0530] "POST /FlightSearchWebSpring/login HTTP/1.1" 200 4172
0:0:0:0:0:0:0:1 - - [30/May/2021:22:02:46 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:03:24 +0530] "POST /FlightSearchWebSpring/flightsearch HTTP/1.1" 200 3493
0:0:0:0:0:0:0:1 - - [30/May/2021:22:03:24 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:03:53 +0530] "GET /FlightSearchWebSpring/flightsearch HTTP/1.1" 200 4172
0:0:0:0:0:0:0:1 - - [30/May/2021:22:03:53 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:04:21 +0530] "POST /FlightSearchWebSpring/flightsearch HTTP/1.1" 200 4693
0:0:0:0:0:0:0:1 - - [30/May/2021:22:04:21 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [30/May/2021:22:04:33 +0530] "GET /FlightSearchWebSpring/login HTTP/1.1" 200 4009
0:0:0:0:0:0:0:1 - - [30/May/2021:22:04:33 +0530] "GET /FlightSearchWebSpring/css/bootstrap.min.css HTTP/1.1" 404 682
